"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","215","2199127404544","9101312","2531328","11528",,,,,,,,"Process","8",,,,,,"215","9836",".","0","",,,,,"11528","11528","2531328","2531328","133240","133240","2826240","2826240","10518528","10518528","109416448","2199132672000",,,"2531328","2531328",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"104148992","2199127404544","False",,,,"9101312","9101312",,
"svchost","0","112","2199091261440","6021120","1601536","7744",,,,,,,,"Process","8",,,,,,"112","10344",".","0","",,,,,"7744","7744","1601536","1601536","61800","61800","1875968","1875968","6897664","6897664","71675904","2199094931456",,,"1601536","1601536",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"68005888","2199091261440","False",,,,"6021120","6021120",,
"svchost","0","221","2199111020544","9981952","3301376","13080",,,,,,,,"Process","8",,,,,,"221","11004",".","0","",,,,,"13080","13080","3301376","3301376","90000","90000","3629056","3629056","10989568","10989568","91172864","2199114428416",,,"3301376","3301376",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"87764992","2199111020544","False",,,,"9981952","9981952",,
"svchost","0","254","2199108222976","8699904","3358720","16760",,,,,,,,"Process","8",,,,,,"254","13016",".","0","",,,,,"16760","16760","3358720","3358720","95352","95352","6721536","6721536","12185600","12185600","97026048","2199120281600",,,"3358720","3358720",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"84967424","2199108222976","False",,,,"8699904","8699904",,
"svchost","0","110","2199096999936","5926912","1716224","8016",,,,,,,,"Process","8",,,,,,"110","13576",".","0","",,,,,"8016","8016","1716224","1716224","71648","71648","1970176","1970176","6889472","6889472","76369920","2199099625472",,,"1716224","1716224",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"73744384","2199096999936","False",,,,"5926912","5926912",,
"svchost","0","214","2199145308160","10473472","2670592","12632",,,,,,,,"Process","8",,,,,,"214","13772",".","0","",,,,,"12632","12632","2670592","2670592","167248","167248","3129344","3129344","12435456","12435456","127406080","2199150661632",,,"2670592","2670592",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"122052608","2199145308160","False",,,,"10473472","10473472",,
"svchost","0","537","2199254962176","21192704","11698176","32352",,,,,,,,"Process","8",,,,,,"537","14300",".","0","",,,,,"32352","32352","11698176","11698176","207672","207672","16211968","16211968","25542656","25542656","262905856","2199286161408",,,"11698176","11698176",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"231706624","2199254962176","False",,,,"21192704","21192704",,
"svchost","0","703","2199123681280","10153984","4358144","12432",,,,,,,,"Process","8",,,,,,"703","15068",".","0","",,,,,"12432","12432","4358144","4358144","150976","150976","9465856","9465856","19283968","19283968","185352192","2199208607744",,,"4358144","4358144",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"100425728","2199123681280","False",,,,"10153984","10153984",,
"svchost","26","286","2199169044480","12079104","3969024","22744","c:\windows\system32\svchost.exe","Microsoft Corporation","0.421875","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5956","Microsoft.Win32.SafeHandles.SafeProcessHandle","286","15160",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22744","22744","3969024","3969024","223904","223904","4403200","4403200","14970880","14970880","152088576","2199175344128","True","Normal","3969024","3969024","00:00:00.4062500","svchost","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:12:32 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4218750","00:00:00.0156250","145788928","2199169044480","False",,,,"12079104","12079104",,
"svchost","0","200","2199112945664","10076160","2547712","11816",,,,,,,,"Process","8",,,,,,"200","15736",".","0","",,,,,"11816","11816","2547712","2547712","103032","103032","2973696","2973696","11214848","11214848","97030144","2199120285696",,,"2547712","2547712",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"89690112","2199112945664","False",,,,"10076160","10076160",,
"svchost","0","157","2199110868992","10989568","2224128","10048",,,,,,,,"Process","8",,,,,,"157","16096",".","0","",,,,,"10048","10048","2224128","2224128","100576","100576","2768896","2768896","12161024","12161024","92930048","2199116185600",,,"2224128","2224128",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"87613440","2199110868992","False",,,,"10989568","10989568",,
"svchost","0","217","2199122182144","9801728","2928640","12008",,,,,,,,"Process","8",,,,,,"217","17100",".","0","",,,,,"12008","12008","2928640","2928640","122056","122056","3260416","3260416","11476992","11476992","104718336","2199127973888",,,"2928640","2928640",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"98926592","2199122182144","False",,,,"9801728","9801728",,
"svchost","26","291","2199191470080","19828736","4919296","23160","c:\windows\system32\svchost.exe","Microsoft Corporation","0.703125","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6036","Microsoft.Win32.SafeHandles.SafeProcessHandle","291","18064",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23160","23160","4919296","4919296","254112","254112","5406720","5406720","22257664","22257664","174522368","2199197777920","True","Normal","4919296","4919296","00:00:00.4531250","svchost","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:10:32 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7031250","00:00:00.2500000","168214528","2199191470080","False",,,,"19828736","19828736",,
"svchost","0","131","2199101546496","7368704","1867776","9920",,,,,,,,"Process","8",,,,,,"131","20224",".","0","",,,,,"9920","9920","1867776","1867776","82208","82208","2134016","2134016","8065024","8065024","82485248","2199105740800",,,"1867776","1867776",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"78290944","2199101546496","False",,,,"7368704","7368704",,
"svchost","0","270","2199144632320","20299776","9277440","18736",,,,,,,,"Process","8",,,,,,"270","21220",".","0","",,,,,"18736","18736","9277440","9277440","119488","119488","14385152","14385152","26312704","26312704","166785024","2199190040576",,,"9277440","9277440",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"121376768","2199144632320","False",,,,"20299776","20299776",,
"SynTPEnh","26","551","174702592","23719936","7827456","24640","C:\Program Files\Synaptics\SynTP\SynTPEnh.exe","Synaptics Incorporated","299.828125","19.3.8.6 01Jul16","19.3.8.6 01Jul16","Synaptics TouchPad 64-bit Enhancements","Synaptics Pointing Device Driver","Process","10",,"False",,"6012","Microsoft.Win32.SafeHandles.SafeProcessHandle","551","21212",".","65770","","System.Diagnostics.ProcessModule (SynTPEnh.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24640","24640","7827456","7827456","308968","308968","8212480","8212480","26406912","26406912","177004544","177004544","True","AboveNormal","7827456","7827456","00:03:07.9687500","SynTPEnh","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:10:33 AM",,"System.Diagnostics.ProcessThreadCollection","00:04:59.8281250","00:01:51.8593750","174702592","174702592","False",,,,"23719936","23719936",,
"SynTPEnhService","0","224","61247488","4567040","1773568","6168",,,,,,,,"Process","8",,,,,,"224","4016",".","0","",,,,,"6168","6168","1773568","1773568","69688","69688","1941504","1941504","5558272","5558272","70414336","70414336",,,"1773568","1773568",,"SynTPEnhService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"61247488","61247488","False",,,,"4567040","4567040",,
"SynTPHelper","26","118","119926784","5795840","2048000","14456",,,"0.203125",,,,,"Process","10",,,,,,"118","22256",".","0","",,,,,"14456","14456","2048000","2048000","164088","164088","2146304","2146304","7397376","7397376","124366848","124366848",,,"2048000","2048000","00:00:00.1718750","SynTPHelper",,"True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:10:34 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","00:00:00.0312500","119926784","119926784","False",,,,"5795840","5795840",,
"System","0","6115","22257664","18096128","204800","136",,,,,,,,"Process","8",,,,,,"6115","4",".","0","",,,,,"136","136","204800","204800","0","0","266240","266240","26943488","26943488","35037184","35037184",,,"204800","204800",,"System",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"22257664","22257664","False",,,,"18096128","18096128",,
"taskhostw","26","374","2199257612288","19140608","8986624","46624","c:\windows\system32\taskhostw.exe","Microsoft Corporation","4.34375","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"4884","Microsoft.Win32.SafeHandles.SafeProcessHandle","374","14660",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","46624","46624","8986624","8986624","250992","250992","14057472","14057472","24432640","24432640","237846528","2199261102080","True","Normal","8986624","8986624","00:00:02.3593750","taskhostw","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:10:32 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.3437500","00:00:01.9843750","234356736","2199257612288","False",,,,"19140608","19140608",,
"TDeclWinService","0","473","185221120","20168704","16936960","33176",,,,,,,,"Process","8",,,,,,"473","8252",".","0","",,,,,"33176","33176","16936960","16936960","214192","214192","18272256","18272256","27242496","27242496","195559424","195559424",,,"16936960","16936960",,"TDeclWinService",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"185221120","185221120","False",,,,"20168704","20168704",,
"UcMapi","26","1635","2199548342272","65978368","44548096","51032","C:\Program Files\Microsoft Office\Root\Office16\UcMapi.exe","Microsoft Corporation","7.765625","16.0.9330.2124","16.0.9330.2124","Skype for Business","Microsoft Office 2016","Process","8",,"False",,"2364","Microsoft.Win32.SafeHandles.SafeProcessHandle","1635","6688",".","0","","System.Diagnostics.ProcessModule (UcMapi.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","51032","51032","44548096","44548096","794480","794480","45072384","45072384","71303168","71303168","543547392","2199566802944","True","Normal","44548096","44548096","00:00:03.1406250","UcMapi","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:12:50 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.7656250","00:00:04.6250000","525086720","2199548342272","False",,,,"65978368","65978368",,
"unsecapp","0","129","2199092080640","6782976","1699840","7608",,,,,,,,"Process","8",,,,,,"129","4408",".","0","",,,,,"7608","7608","1699840","1699840","67136","67136","1728512","1728512","7561216","7561216","73019392","2199096274944",,,"1699840","1699840",,"unsecapp",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"68825088","2199092080640","False",,,,"6782976","6782976",,
"wepsvc","0","655","207273984","9359360","18907136","43808",,,,,,,,"Process","8",,,,,,"655","4076",".","0","",,,,,"43808","43808","18907136","18907136","287480","287480","19525632","19525632","17817600","17817600","211472384","211472384",,,"18907136","18907136",,"wepsvc",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"207273984","207273984","False",,,,"9359360","9359360",,
"wfcrun32","26","379","191373312","16019456","5222400","28400","C:\Program Files (x86)\Citrix\ICA Client\wfcrun32.exe","Citrix Systems, Inc.","0.640625","14.9.1000.17","14.9.1000","Citrix Connection Manager","Citrix Receiver","Process","8",,"False",,"5996","Microsoft.Win32.SafeHandles.SafeProcessHandle","379","19424",".","0","","System.Diagnostics.ProcessModule (wfcrun32.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28400","28400","5222400","5222400","280728","280728","5996544","5996544","18362368","18362368","203423744","203423744","True","Normal","5222400","5222400","00:00:00.3437500","wfcrun32","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:11:05 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6406250","00:00:00.2968750","191373312","191373312","False",,,,"16019456","16019456",,
"wininit","0","188","2199111737344","6180864","1757184","10376",,,,,,,,"Process","13",,,,,,"188","652",".","0","",,,,,"10376","10376","1757184","1757184","122280","122280","2322432","2322432","7462912","7462912","92786688","2199116042240",,,"1757184","1757184",,"wininit",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"88481792","2199111737344","False",,,,"6180864","6180864",,
"winlogon","26","229","2199122161664","7995392","2625536","10992",,,,,,,,"Process","13",,,,,,"229","8812",".","0","",,,,,"10992","10992","2625536","2625536","135576","135576","2813952","2813952","17076224","17076224","111169536","2199134425088",,,"2625536","2625536",,"winlogon",,"True","26","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"98906112","2199122161664","False",,,,"7995392","7995392",,
"WmiPrvSE","0","239","2199126040576","13426688","8695808","13296",,,,,,,,"Process","8",,,,,,"239","1264",".","0","",,,,,"13296","13296","8695808","8695808","103360","103360","16019456","16019456","22679552","22679552","121237504","2199144493056",,,"8695808","8695808",,"WmiPrvSE",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"102785024","2199126040576","False",,,,"13426688","13426688",,
"WmiPrvSE","0","832","2199186427904","31977472","23445504","94856",,,,,,,,"Process","8",,,,,,"832","4172",".","0","",,,,,"94856","94856","23445504","23445504","204624","204624","31850496","31850496","42422272","42422272","182738944","2199205994496",,,"23445504","23445504",,"WmiPrvSE",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"163172352","2199186427904","False",,,,"31977472","31977472",,
"WmiPrvSE","0","361","2199150874624","14737408","16379904","19912",,,,,,,,"Process","8",,,,,,"361","4244",".","0","",,,,,"19912","19912","16379904","16379904","112928","112928","41025536","41025536","49815552","49815552","228028416","2199251283968",,,"16379904","16379904",,"WmiPrvSE",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"127619072","2199150874624","False",,,,"14737408","14737408",,
"WmiPrvSE","0","370","2199134212096","19271680","8306688","20336",,,,,,,,"Process","8",,,,,,"370","9572",".","0","",,,,,"20336","20336","8306688","8306688","147296","147296","9809920","9809920","23781376","23781376","150298624","2199173554176",,,"8306688","8306688",,"WmiPrvSE",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"110956544","2199134212096","False",,,,"19271680","19271680",,
"WmiPrvSE","0","184","2199098490880","8257536","3223552","10112",,,,,,,,"Process","8",,,,,,"184","9896",".","0","",,,,,"10112","10112","3223552","3223552","75560","75560","3809280","3809280","9969664","9969664","77918208","2199101173760",,,"3223552","3223552",,"WmiPrvSE",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"75235328","2199098490880","False",,,,"8257536","8257536",,
"xagtnotif","26","135","133849088","8265728","5214208","17160","C:\Windows\FireEye\xagtnotif.exe","FireEye Inc.","20.046875","26.21.10","26.21.10","","FireEye Agent User Notification","Process","8",,"False",,"2816","Microsoft.Win32.SafeHandles.SafeProcessHandle","135","21164",".","0","","System.Diagnostics.ProcessModule (xagtnotif.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17160","17160","5214208","5214208","183608","183608","5218304","5218304","9404416","9404416","134897664","134897664","True","Normal","5214208","5214208","00:00:07.9062500","xagtnotif","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 11:10:59 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:20.0468750","00:00:12.1406250","133849088","133849088","False",,,,"8265728","8265728",,
"xampp-control","26","289","173375488","18735104","6995968","22336","C:\xampp\xampp-control.exe","","245.109375","3.2.2.0","1.0.0.0","","","Process","8",,"False",,"2336","Microsoft.Win32.SafeHandles.SafeProcessHandle","289","14692",".","133050","","System.Diagnostics.ProcessModule (xampp-control.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22336","22336","6995968","6995968","259384","259384","10964992","10964992","24137728","24137728","188268544","188268544","True","Normal","6995968","6995968","00:03:21.9375000","xampp-control","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 12:04:57 PM",,"System.Diagnostics.ProcessThreadCollection","00:04:05.1093750","00:00:43.1718750","173375488","173375488","False",,,,"18735104","18735104",,
"xampp-control","26","287","173309952","17219584","7004160","22200","C:\xampp\xampp-control.exe","","233.21875","3.2.2.0","1.0.0.0","","","Process","8",,"False",,"6072","Microsoft.Win32.SafeHandles.SafeProcessHandle","287","18604",".","132578","","System.Diagnostics.ProcessModule (xampp-control.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22200","22200","7004160","7004160","259384","259384","10977280","10977280","23011328","23011328","184004608","184004608","True","Normal","7004160","7004160","00:03:09.9687500","xampp-control","15","True","26","System.Diagnostics.ProcessStartInfo","9/11/2018 12:04:56 PM",,"System.Diagnostics.ProcessThreadCollection","00:03:53.2187500","00:00:43.2500000","173309952","173309952","False",,,,"17219584","17219584",,
